,name,SID,timestamp,visitors,avgDuration,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos
5074,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 03:00:00+02:00,1.0,28.22,0,0.7071067811865475,0.7071067811865476,0.0,1.0
5075,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 04:00:00+02:00,2.0,1.7650000000000001,0,0.8660254037844386,0.5000000000000001,0.0,1.0
5076,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 05:00:00+02:00,11.0,8.532499999999999,0,0.9659258262890683,0.25881904510252074,0.0,1.0
5077,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 06:00:00+02:00,18.0,7.5525,0,1.0,6.123233995736766e-17,0.0,1.0
5078,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 07:00:00+02:00,85.0,12.2575,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
5079,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 08:00:00+02:00,60.0,7.2875,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
5080,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 09:00:00+02:00,54.0,8.6175,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8715,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 10:00:00+02:00,38.0,12.23,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
5081,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 11:00:00+02:00,61.0,6.9975,0,0.258819045102521,-0.9659258262890682,0.0,1.0
5082,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 12:00:00+02:00,78.0,9.0925,0,1.2246467991473532e-16,-1.0,0.0,1.0
5083,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 13:00:00+02:00,64.0,9.4775,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
5084,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 14:00:00+02:00,66.0,9.365,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
5085,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 15:00:00+02:00,46.0,8.372499999999999,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
5086,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 16:00:00+02:00,94.0,8.325,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
5087,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 17:00:00+02:00,60.0,11.125,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
5088,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 18:00:00+02:00,62.0,8.1825,0,-1.0,-1.8369701987210297e-16,0.0,1.0
5089,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 19:00:00+02:00,38.0,12.785,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
5090,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 20:00:00+02:00,47.0,10.11,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
5091,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 21:00:00+02:00,55.0,10.306666666666667,0,-0.7071067811865477,0.7071067811865474,0.0,1.0
5092,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 22:00:00+02:00,4.0,10.239999999999998,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
8716,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-06-30 23:00:00+02:00,5.0,5.584999999999999,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
5093,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-07-01 00:00:00+02:00,6.0,0.93,1,0.0,1.0,0.7818314824680298,0.6234898018587336
5094,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-07-01 01:00:00+02:00,1.0,0.67,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
5095,Trafohaus Zanderstraße,dc716491-cffe-4661-bbe4-333b581a6926,2025-07-01 02:00:00+02:00,1.0,0.5,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
