,name,SID,timestamp,visitors,avgDuration,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos
243,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 03:00:00+02:00,21.0,17.1,0,0.7071067811865475,0.7071067811865476,0.0,1.0
244,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 04:00:00+02:00,28.0,22.3625,0,0.8660254037844386,0.5000000000000001,0.0,1.0
245,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 05:00:00+02:00,47.0,19.92,0,0.9659258262890683,0.25881904510252074,0.0,1.0
246,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 06:00:00+02:00,114.0,22.3275,0,1.0,6.123233995736766e-17,0.0,1.0
247,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 07:00:00+02:00,239.0,17.4025,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
248,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 08:00:00+02:00,343.0,19.30333333333333,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
249,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 09:00:00+02:00,427.0,21.372500000000002,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
6846,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 10:00:00+02:00,464.0,19.594583333333333,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
250,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 11:00:00+02:00,502.0,17.816666666666666,0,0.258819045102521,-0.9659258262890682,0.0,1.0
251,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 12:00:00+02:00,483.0,18.416666666666668,0,1.2246467991473532e-16,-1.0,0.0,1.0
252,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 13:00:00+02:00,439.0,16.930000000000003,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
253,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 14:00:00+02:00,423.0,16.775,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
254,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 15:00:00+02:00,352.0,18.076666666666668,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
255,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 16:00:00+02:00,473.0,19.215,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
256,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 17:00:00+02:00,388.0,17.7275,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
257,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 18:00:00+02:00,370.0,16.9075,0,-1.0,-1.8369701987210297e-16,0.0,1.0
258,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 19:00:00+02:00,290.0,16.6025,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
259,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 20:00:00+02:00,224.0,16.89,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
260,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 21:00:00+02:00,163.0,16.735,0,-0.7071067811865477,0.7071067811865474,0.0,1.0
261,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 22:00:00+02:00,80.0,11.795,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
262,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-06-30 23:00:00+02:00,19.0,5.44,0,-0.25881904510252157,0.9659258262890681,0.0,1.0
263,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 00:00:00+02:00,100.0,46.98,1,0.0,1.0,0.7818314824680298,0.6234898018587336
264,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 01:00:00+02:00,27.0,23.737499999999997,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
265,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 02:00:00+02:00,18.0,29.017500000000002,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
266,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 03:00:00+02:00,12.0,22.125,1,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336
267,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 04:00:00+02:00,22.0,13.216666666666667,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
268,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 05:00:00+02:00,62.0,23.313333333333333,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336
269,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 06:00:00+02:00,123.0,19.21666666666667,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
270,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 07:00:00+02:00,252.0,14.592000000000002,1,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
271,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 08:00:00+02:00,367.0,17.473333333333333,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
272,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 09:00:00+02:00,458.0,17.4175,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
273,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 10:00:00+02:00,490.0,16.0175,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
274,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 11:00:00+02:00,442.0,17.93,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
275,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 12:00:00+02:00,518.0,18.9,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
276,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 13:00:00+02:00,430.0,17.4775,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
277,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 14:00:00+02:00,361.0,17.23,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
