,timestamp,error,anomaly
0,2025-07-01 00:00:00+00:00,0.012754328045199962,No
1,2025-07-01 01:00:00+00:00,0.012343201704815503,No
2,2025-07-01 02:00:00+00:00,0.01226982533175247,No
3,2025-07-01 03:00:00+00:00,0.011672226308008788,No
4,2025-07-01 04:00:00+00:00,0.012247365987103858,No
5,2025-07-01 05:00:00+00:00,0.01264685463909746,No
6,2025-07-01 06:00:00+00:00,0.011821093648972087,No
7,2025-07-01 07:00:00+00:00,0.011789653564458859,No
8,2025-07-01 08:00:00+00:00,0.012071232335449166,No
9,2025-07-01 09:00:00+00:00,0.010654229957913637,No
10,2025-07-01 10:00:00+00:00,0.012147799205712306,No
11,2025-07-01 11:00:00+00:00,0.012636306710894347,No
12,2025-07-01 12:00:00+00:00,0.011986159183326317,No
13,2025-07-01 13:00:00+00:00,0.011552617799376027,No
14,2025-07-01 14:00:00+00:00,0.011125774313945458,No
15,2025-07-01 15:00:00+00:00,0.010964782645073749,No
16,2025-07-01 16:00:00+00:00,0.011535357280432302,No
17,2025-07-01 17:00:00+00:00,0.009502617925637398,No
18,2025-07-01 18:00:00+00:00,0.009464258212685784,No
19,2025-07-01 19:00:00+00:00,0.009990079567991483,No
20,2025-07-01 20:00:00+00:00,0.009809950824754339,No
21,2025-07-01 21:00:00+00:00,0.009821617736074048,No
22,2025-07-01 22:00:00+00:00,0.011373116353590803,No
23,2025-07-01 23:00:00+00:00,0.011275472619069537,No
24,2025-07-02 00:00:00+00:00,0.04257747007545884,No
25,2025-07-02 01:00:00+00:00,0.047797499088636335,No
26,2025-07-02 02:00:00+00:00,0.04784519706507173,No
27,2025-07-02 03:00:00+00:00,0.047835489140053616,No
28,2025-07-02 04:00:00+00:00,0.04704650746622581,No
29,2025-07-02 05:00:00+00:00,0.04639383097180575,No
30,2025-07-02 06:00:00+00:00,0.04667143214255347,No
31,2025-07-02 07:00:00+00:00,0.046642480356735176,No
32,2025-07-02 08:00:00+00:00,0.04758035458788066,No
33,2025-07-02 09:00:00+00:00,0.04758169814099682,No
34,2025-07-02 10:00:00+00:00,0.04767398732607412,No
35,2025-07-02 11:00:00+00:00,0.048658605571874146,No
36,2025-07-02 12:00:00+00:00,0.051123189026424945,No
37,2025-07-02 13:00:00+00:00,0.05196045259998203,No
38,2025-07-02 14:00:00+00:00,0.05151047658029649,No
39,2025-07-02 15:00:00+00:00,0.050223163389532095,No
40,2025-07-02 16:00:00+00:00,0.051858379659103226,No
41,2025-07-02 17:00:00+00:00,0.05117018610314468,No
42,2025-07-02 18:00:00+00:00,0.051426345805565266,No
43,2025-07-02 19:00:00+00:00,0.05229580021441216,No
44,2025-07-02 20:00:00+00:00,0.05501911070183548,No
45,2025-07-02 21:00:00+00:00,0.05479856464125959,No
46,2025-07-02 22:00:00+00:00,0.053743644762655425,No
47,2025-07-02 23:00:00+00:00,0.054334844738235716,No
48,2025-07-03 00:00:00+00:00,0.02294146219044402,No
49,2025-07-03 01:00:00+00:00,0.01700043547814334,No
50,2025-07-03 02:00:00+00:00,0.016015258460772737,No
51,2025-07-03 03:00:00+00:00,0.014862766708507624,No
52,2025-07-03 04:00:00+00:00,0.01440379499682789,No
53,2025-07-03 05:00:00+00:00,0.013979345418236625,No
54,2025-07-03 06:00:00+00:00,0.013092739348982668,No
55,2025-07-03 07:00:00+00:00,0.013451872232289752,No
56,2025-07-03 08:00:00+00:00,0.013631551601143412,No
57,2025-07-03 09:00:00+00:00,0.01434128012679473,No
58,2025-07-03 10:00:00+00:00,0.014772576811065771,No
59,2025-07-03 11:00:00+00:00,0.014923973678052467,No
60,2025-07-03 12:00:00+00:00,0.013296651164050148,No
61,2025-07-03 13:00:00+00:00,0.013278067120828596,No
62,2025-07-03 14:00:00+00:00,0.012822958081200679,No
63,2025-07-03 15:00:00+00:00,0.0186089382910812,No
64,2025-07-03 16:00:00+00:00,0.018434987233088455,No
65,2025-07-03 17:00:00+00:00,0.018560767293646464,No
66,2025-07-03 18:00:00+00:00,0.01894457396005294,No
67,2025-07-03 19:00:00+00:00,0.01898018155584889,No
68,2025-07-03 20:00:00+00:00,0.01696990385315957,No
69,2025-07-03 21:00:00+00:00,0.017316290169296054,No
70,2025-07-03 22:00:00+00:00,0.0175414628647607,No
71,2025-07-03 23:00:00+00:00,0.016635749485998948,No
72,2025-07-04 00:00:00+00:00,0.015866392302136895,No
73,2025-07-04 01:00:00+00:00,0.014857118313024834,No
74,2025-07-04 02:00:00+00:00,0.01438820981385101,No
75,2025-07-04 03:00:00+00:00,0.014253692007155323,No
76,2025-07-04 04:00:00+00:00,0.013940773765852602,No
77,2025-07-04 05:00:00+00:00,0.013774244540262388,No
78,2025-07-04 06:00:00+00:00,0.014754023925743142,No
79,2025-07-04 07:00:00+00:00,0.014236440697325785,No
80,2025-07-04 08:00:00+00:00,0.01433035829088846,No
81,2025-07-04 09:00:00+00:00,0.014790123958952824,No
82,2025-07-04 10:00:00+00:00,0.015663939635436108,No
83,2025-07-04 11:00:00+00:00,0.014577999143192587,No
84,2025-07-04 12:00:00+00:00,0.012498554623334386,No
85,2025-07-04 13:00:00+00:00,0.015017999779305983,No
86,2025-07-04 14:00:00+00:00,0.019028178172642227,No
87,2025-07-04 15:00:00+00:00,0.018916416251809322,No
88,2025-07-04 16:00:00+00:00,0.02217899402154951,No
89,2025-07-04 17:00:00+00:00,0.02187238527801514,No
90,2025-07-04 18:00:00+00:00,0.020942750335089497,No
91,2025-07-04 19:00:00+00:00,0.021466369986741275,No
92,2025-07-04 20:00:00+00:00,0.0212447083827235,No
93,2025-07-04 21:00:00+00:00,0.023245345825452037,No
94,2025-07-04 22:00:00+00:00,0.022699186541813545,No
95,2025-07-04 23:00:00+00:00,0.023001854847190254,No
96,2025-07-05 00:00:00+00:00,0.025124358597469577,No
97,2025-07-05 01:00:00+00:00,0.02386955640445094,No
