,timestamp,error,anomaly
0,2025-07-01 00:00:00+00:00,0.034400355726432165,No
1,2025-07-01 01:00:00+00:00,0.027688855329767354,No
2,2025-07-01 02:00:00+00:00,0.025191068332535427,No
3,2025-07-01 03:00:00+00:00,0.024657831318686464,No
4,2025-07-01 04:00:00+00:00,0.027037176481151923,No
5,2025-07-01 05:00:00+00:00,0.02939844478168366,No
6,2025-07-01 06:00:00+00:00,0.03536671250066185,No
7,2025-07-01 07:00:00+00:00,0.030135461995921188,No
8,2025-07-01 08:00:00+00:00,0.035906743161634856,No
9,2025-07-01 09:00:00+00:00,0.04563052995914531,No
10,2025-07-01 10:00:00+00:00,0.04106433237357012,No
11,2025-07-01 11:00:00+00:00,0.035498020175985016,No
12,2025-07-01 12:00:00+00:00,0.04794840801135823,No
13,2025-07-01 13:00:00+00:00,0.049975680529639896,No
14,2025-07-01 14:00:00+00:00,0.049922537330022276,No
15,2025-07-01 15:00:00+00:00,0.06858658398210896,No
16,2025-07-01 16:00:00+00:00,0.10058465620339291,No
17,2025-07-01 17:00:00+00:00,0.0776305475244866,No
18,2025-07-01 18:00:00+00:00,0.061381794909449304,No
19,2025-07-01 19:00:00+00:00,0.05411799442487204,No
20,2025-07-01 20:00:00+00:00,0.04679484480845491,No
21,2025-07-01 21:00:00+00:00,0.04263228484761796,No
22,2025-07-01 22:00:00+00:00,0.04978010298590604,No
23,2025-07-01 23:00:00+00:00,0.05322047908713428,No
24,2025-07-02 00:00:00+00:00,0.05309558175448366,No
25,2025-07-02 01:00:00+00:00,0.05472287929093937,No
26,2025-07-02 02:00:00+00:00,0.05330794260014047,No
27,2025-07-02 03:00:00+00:00,0.05286837531383868,No
28,2025-07-02 04:00:00+00:00,0.05266643210320524,No
29,2025-07-02 05:00:00+00:00,0.034536284233653854,No
30,2025-07-02 06:00:00+00:00,0.034566275118622945,No
31,2025-07-02 07:00:00+00:00,0.04260925020615614,No
32,2025-07-02 08:00:00+00:00,0.05387184073135696,No
33,2025-07-02 09:00:00+00:00,0.057836874063635996,No
34,2025-07-02 10:00:00+00:00,0.055407356966515005,No
35,2025-07-02 11:00:00+00:00,0.04311489737178462,No
36,2025-07-02 12:00:00+00:00,0.03489993759919815,No
37,2025-07-02 13:00:00+00:00,0.04904582967914078,No
38,2025-07-02 14:00:00+00:00,0.06884515992024083,No
39,2025-07-02 15:00:00+00:00,0.0636637272965608,No
40,2025-07-02 16:00:00+00:00,0.06000862007679911,No
41,2025-07-02 17:00:00+00:00,0.055091858564752114,No
42,2025-07-02 18:00:00+00:00,0.05002193691692151,No
43,2025-07-02 19:00:00+00:00,0.052486541970906866,No
44,2025-07-02 20:00:00+00:00,0.052676714421868796,No
45,2025-07-02 21:00:00+00:00,0.04912501291125509,No
46,2025-07-02 22:00:00+00:00,0.04679348840977558,No
47,2025-07-02 23:00:00+00:00,0.04776734587993111,No
48,2025-07-03 00:00:00+00:00,0.049541937033554626,No
49,2025-07-03 01:00:00+00:00,0.044016096586996976,No
50,2025-07-03 02:00:00+00:00,0.04561790268221878,No
51,2025-07-03 03:00:00+00:00,0.04260198656877199,No
52,2025-07-03 04:00:00+00:00,0.0330717899716697,No
53,2025-07-03 05:00:00+00:00,0.030167785887904534,No
54,2025-07-03 06:00:00+00:00,0.028909715460711794,No
55,2025-07-03 07:00:00+00:00,0.04077909819517959,No
56,2025-07-03 08:00:00+00:00,0.04874591877836302,No
57,2025-07-03 09:00:00+00:00,0.04458828367367561,No
58,2025-07-03 10:00:00+00:00,0.09987667738952855,No
59,2025-07-03 11:00:00+00:00,0.11455019571092812,No
60,2025-07-03 12:00:00+00:00,0.12485484234231756,No
61,2025-07-03 13:00:00+00:00,0.17594359979758945,No
62,2025-07-03 14:00:00+00:00,0.18098973095985685,No
63,2025-07-03 15:00:00+00:00,0.17159022011014546,No
64,2025-07-03 16:00:00+00:00,0.1692370959312015,No
65,2025-07-03 17:00:00+00:00,0.1549347342370261,No
66,2025-07-03 18:00:00+00:00,0.1486631966788888,No
67,2025-07-03 19:00:00+00:00,0.14992007892745124,No
68,2025-07-03 20:00:00+00:00,0.14749243567816936,No
69,2025-07-03 21:00:00+00:00,0.14895345923007033,No
