,timestamp,error,anomaly
0,2025-06-30 01:00:00+00:00,0.018926905,No
1,2025-06-30 02:00:00+00:00,0.0073016565,No
2,2025-06-30 03:00:00+00:00,0.00736168,No
3,2025-06-30 04:00:00+00:00,0.0124079175,No
4,2025-06-30 05:00:00+00:00,0.049502827,No
5,2025-06-30 06:00:00+00:00,0.12597625,Yes
6,2025-06-30 07:00:00+00:00,0.092667155,No
7,2025-06-30 08:00:00+00:00,0.046097,No
8,2025-06-30 09:00:00+00:00,0.031917606,No
9,2025-06-30 10:00:00+00:00,0.023040883,No
10,2025-06-30 11:00:00+00:00,0.018722035,No
11,2025-06-30 12:00:00+00:00,0.025316,No
12,2025-06-30 13:00:00+00:00,0.030590463,No
13,2025-06-30 14:00:00+00:00,0.058890697,No
14,2025-06-30 15:00:00+00:00,0.053854313,No
15,2025-06-30 16:00:00+00:00,0.044086985,No
16,2025-06-30 17:00:00+00:00,0.014592713,No
17,2025-06-30 18:00:00+00:00,0.002372021,No
18,2025-06-30 19:00:00+00:00,0.004286139,No
19,2025-06-30 20:00:00+00:00,0.0027606082,No
20,2025-06-30 21:00:00+00:00,0.0038031333,No
21,2025-06-30 22:00:00+00:00,0.0029619634,No
22,2025-06-30 23:00:00+00:00,0.0031033854,No
23,2025-07-01 00:00:00+00:00,0.015158876,No
24,2025-07-01 01:00:00+00:00,0.0027201865,No
25,2025-07-01 02:00:00+00:00,0.004434434,No
26,2025-07-01 03:00:00+00:00,0.0035756526,No
27,2025-07-01 04:00:00+00:00,0.0047509535,No
28,2025-07-01 05:00:00+00:00,0.01325304,No
29,2025-07-01 06:00:00+00:00,0.0685946,No
30,2025-07-01 07:00:00+00:00,0.07963028,No
31,2025-07-01 08:00:00+00:00,0.04089318,No
32,2025-07-01 09:00:00+00:00,0.0743936,No
33,2025-07-01 10:00:00+00:00,0.028809994,No
34,2025-07-01 11:00:00+00:00,0.02874317,No
35,2025-07-01 12:00:00+00:00,0.021561129,No
36,2025-07-01 13:00:00+00:00,0.023768643,No
37,2025-07-01 14:00:00+00:00,0.03732595,No
38,2025-07-01 15:00:00+00:00,0.06737324,No
39,2025-07-01 16:00:00+00:00,0.05004661,No
40,2025-07-01 17:00:00+00:00,0.006874075,No
41,2025-07-01 18:00:00+00:00,0.0035632488,No
42,2025-07-01 19:00:00+00:00,0.005838768,No
43,2025-07-01 20:00:00+00:00,0.0069625527,No
44,2025-07-01 21:00:00+00:00,0.006772138,No
45,2025-07-01 22:00:00+00:00,0.002639208,No
46,2025-07-01 23:00:00+00:00,0.0062673227,No
47,2025-07-02 00:00:00+00:00,0.022789089,No
48,2025-07-02 01:00:00+00:00,0.0070726816,No
49,2025-07-02 02:00:00+00:00,0.009307353,No
50,2025-07-02 03:00:00+00:00,0.013550573,No
51,2025-07-02 04:00:00+00:00,0.0069824266,No
52,2025-07-02 05:00:00+00:00,0.0060845786,No
53,2025-07-02 06:00:00+00:00,0.04724955,No
54,2025-07-02 07:00:00+00:00,0.053309053,No
55,2025-07-02 08:00:00+00:00,0.03137367,No
56,2025-07-02 09:00:00+00:00,0.050496276,No
57,2025-07-02 10:00:00+00:00,0.05174097,No
58,2025-07-02 11:00:00+00:00,0.025108406,No
59,2025-07-02 12:00:00+00:00,0.03281068,No
60,2025-07-02 13:00:00+00:00,0.04510225,No
61,2025-07-02 14:00:00+00:00,0.049503144,No
62,2025-07-02 15:00:00+00:00,0.05907852,No
63,2025-07-02 16:00:00+00:00,0.048638806,No
64,2025-07-02 17:00:00+00:00,0.015698442,No
65,2025-07-02 18:00:00+00:00,0.020028392,No
66,2025-07-02 19:00:00+00:00,0.019835157,No
67,2025-07-02 20:00:00+00:00,0.0070718625,No
68,2025-07-02 21:00:00+00:00,0.0047247214,No
69,2025-07-02 22:00:00+00:00,0.00371051,No
70,2025-07-02 23:00:00+00:00,0.005908083,No
71,2025-07-03 00:00:00+00:00,0.018777138,No
72,2025-07-03 01:00:00+00:00,0.0033492064,No
73,2025-07-03 02:00:00+00:00,0.005716628,No
74,2025-07-03 03:00:00+00:00,0.009153229,No
75,2025-07-03 04:00:00+00:00,0.006610578,No
76,2025-07-03 05:00:00+00:00,0.013610202,No
77,2025-07-03 06:00:00+00:00,0.047548994,No
78,2025-07-03 07:00:00+00:00,0.024108982,No
79,2025-07-03 08:00:00+00:00,0.05188818,No
80,2025-07-03 09:00:00+00:00,0.028118024,No
81,2025-07-03 10:00:00+00:00,0.01855313,No
