,name,SID,timestamp,visitors,avgDuration,weekday,hour_sin,hour_cos
5874,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 01:00:00+00:00,4.0,14.393333333333333,0,0.25881904510252074,0.9659258262890683
5875,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 02:00:00+00:00,4.0,15.536666666666667,0,0.49999999999999994,0.8660254037844387
5876,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 03:00:00+00:00,5.0,12.5,0,0.7071067811865475,0.7071067811865476
5877,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 04:00:00+00:00,2.0,1.07,0,0.8660254037844386,0.5000000000000001
5878,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 05:00:00+00:00,8.0,5.73,0,0.9659258262890683,0.25881904510252074
5879,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 06:00:00+00:00,21.0,10.5125,0,1.0,6.123233995736766e-17
5880,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 07:00:00+00:00,20.0,11.6075,0,0.9659258262890683,-0.25881904510252063
5881,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 09:00:00+00:00,24.0,8.75,0,0.7071067811865476,-0.7071067811865475
5882,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 10:00:00+00:00,28.0,7.525,0,0.49999999999999994,-0.8660254037844387
5883,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 11:00:00+00:00,18.0,10.355,0,0.258819045102521,-0.9659258262890682
5884,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 12:00:00+00:00,10.0,15.42,0,1.2246467991473532e-16,-1.0
5885,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 13:00:00+00:00,10.0,11.965,0,-0.2588190451025208,-0.9659258262890683
5886,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 14:00:00+00:00,14.0,6.78,0,-0.4999999999999997,-0.8660254037844388
5887,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 15:00:00+00:00,14.0,7.234999999999999,0,-0.7071067811865471,-0.7071067811865479
5888,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 16:00:00+00:00,10.0,7.05,0,-0.8660254037844384,-0.5000000000000004
5889,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 17:00:00+00:00,6.0,11.32,0,-0.9659258262890683,-0.25881904510252063
5890,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 18:00:00+00:00,4.0,5.49,0,-1.0,-1.8369701987210297e-16
5891,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 19:00:00+00:00,5.0,19.15,0,-0.9659258262890684,0.2588190451025203
5892,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 21:00:00+00:00,0.0,0.0,0,-0.7071067811865477,0.7071067811865474
5893,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 22:00:00+00:00,12.0,20.94666666666667,0,-0.5000000000000004,0.8660254037844384
5894,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-06-30 23:00:00+00:00,8.0,4.41,0,-0.25881904510252157,0.9659258262890681
5895,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 00:00:00+00:00,3.0,8.85,1,0.0,1.0
5896,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 01:00:00+00:00,1.0,4.95,1,0.25881904510252074,0.9659258262890683
5897,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 02:00:00+00:00,1.0,1.25,1,0.49999999999999994,0.8660254037844387
5898,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 03:00:00+00:00,4.0,4.82,1,0.7071067811865475,0.7071067811865476
5899,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 04:00:00+00:00,4.0,1.905,1,0.8660254037844386,0.5000000000000001
5900,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 05:00:00+00:00,14.0,2.736666666666667,1,0.9659258262890683,0.25881904510252074
5901,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 06:00:00+00:00,20.0,9.5775,1,1.0,6.123233995736766e-17
5902,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 07:00:00+00:00,23.0,7.71,1,0.9659258262890683,-0.25881904510252063
5903,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 08:00:00+00:00,21.0,9.83,1,0.8660254037844387,-0.4999999999999998
5904,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 09:00:00+00:00,17.0,6.5,1,0.7071067811865476,-0.7071067811865475
5905,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 10:00:00+00:00,27.0,7.276666666666666,1,0.49999999999999994,-0.8660254037844387
5906,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 11:00:00+00:00,27.0,9.3125,1,0.258819045102521,-0.9659258262890682
5907,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 12:00:00+00:00,14.0,13.3925,1,1.2246467991473532e-16,-1.0
5908,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 13:00:00+00:00,10.0,7.28,1,-0.2588190451025208,-0.9659258262890683
5909,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 14:00:00+00:00,13.0,12.7,1,-0.4999999999999997,-0.8660254037844388
5910,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 15:00:00+00:00,19.0,11.004999999999999,1,-0.7071067811865471,-0.7071067811865479
5911,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 16:00:00+00:00,18.0,2.0949999999999998,1,-0.8660254037844384,-0.5000000000000004
5912,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 17:00:00+00:00,6.0,11.745000000000001,1,-0.9659258262890683,-0.25881904510252063
5913,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 18:00:00+00:00,4.0,0.53,1,-1.0,-1.8369701987210297e-16
5914,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 19:00:00+00:00,4.0,10.655000000000001,1,-0.9659258262890684,0.2588190451025203
5915,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 20:00:00+00:00,1.0,1.5,1,-0.8660254037844386,0.5000000000000001
5916,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 22:00:00+00:00,9.0,30.14,1,-0.5000000000000004,0.8660254037844384
5917,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-01 23:00:00+00:00,2.0,1.69,1,-0.25881904510252157,0.9659258262890681
5918,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-02 00:00:00+00:00,2.0,11.176666666666668,2,0.0,1.0
5919,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-02 01:00:00+00:00,4.0,7.390000000000001,2,0.25881904510252074,0.9659258262890683
5920,Schulstraße 6,c294766d-4a58-496f-b00e-665dc626bdea,2025-07-02 02:00:00+00:00,3.0,25.53333333333333,2,0.49999999999999994,0.8660254037844387
