,name,SID,timestamp,visitors,avgDuration,weekday,hour_sin,hour_cos
812,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 01:00:00+00:00,2.0,7.9,0,0.25881904510252074,0.9659258262890683
813,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 02:00:00+00:00,5.0,7.01,0,0.49999999999999994,0.8660254037844387
814,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 03:00:00+00:00,3.0,2.15,0,0.7071067811865475,0.7071067811865476
815,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 04:00:00+00:00,16.0,9.3725,0,0.8660254037844386,0.5000000000000001
816,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 05:00:00+00:00,25.0,3.3725,0,0.9659258262890683,0.25881904510252074
817,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 06:00:00+00:00,18.0,4.734999999999999,0,1.0,6.123233995736766e-17
818,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 07:00:00+00:00,18.0,14.3075,0,0.9659258262890683,-0.25881904510252063
819,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 09:00:00+00:00,38.0,8.5725,0,0.7071067811865476,-0.7071067811865475
820,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 10:00:00+00:00,40.0,13.905,0,0.49999999999999994,-0.8660254037844387
821,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 11:00:00+00:00,27.0,11.2975,0,0.258819045102521,-0.9659258262890682
822,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 12:00:00+00:00,44.0,7.5625,0,1.2246467991473532e-16,-1.0
823,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 13:00:00+00:00,23.0,11.57,0,-0.2588190451025208,-0.9659258262890683
824,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 14:00:00+00:00,39.0,9.646666666666667,0,-0.4999999999999997,-0.8660254037844388
825,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 15:00:00+00:00,32.0,9.403333333333334,0,-0.7071067811865471,-0.7071067811865479
826,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 16:00:00+00:00,50.0,12.379999999999999,0,-0.8660254037844384,-0.5000000000000004
827,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 17:00:00+00:00,39.0,15.146666666666667,0,-0.9659258262890683,-0.25881904510252063
828,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 18:00:00+00:00,49.0,16.5125,0,-1.0,-1.8369701987210297e-16
829,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 19:00:00+00:00,28.0,16.568,0,-0.9659258262890684,0.2588190451025203
830,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 20:00:00+00:00,12.0,9.816666666666666,0,-0.8660254037844386,0.5000000000000001
831,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 21:00:00+00:00,2.0,1.7,0,-0.7071067811865477,0.7071067811865474
832,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 22:00:00+00:00,11.0,5.32,0,-0.5000000000000004,0.8660254037844384
833,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 23:00:00+00:00,7.0,1.58,0,-0.25881904510252157,0.9659258262890681
834,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 00:00:00+00:00,1.0,29.0,1,0.0,1.0
835,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 01:00:00+00:00,3.0,16.51,1,0.25881904510252074,0.9659258262890683
836,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 02:00:00+00:00,3.0,3.67,1,0.49999999999999994,0.8660254037844387
837,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 03:00:00+00:00,3.0,2.05,1,0.7071067811865475,0.7071067811865476
838,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 04:00:00+00:00,16.0,5.237500000000001,1,0.8660254037844386,0.5000000000000001
839,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 05:00:00+00:00,32.0,5.4775,1,0.9659258262890683,0.25881904510252074
840,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 06:00:00+00:00,23.0,8.805,1,1.0,6.123233995736766e-17
841,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 07:00:00+00:00,23.0,7.336666666666666,1,0.9659258262890683,-0.25881904510252063
842,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 08:00:00+00:00,21.0,14.456666666666665,1,0.8660254037844387,-0.4999999999999998
843,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 09:00:00+00:00,27.0,7.075,1,0.7071067811865476,-0.7071067811865475
844,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 10:00:00+00:00,24.0,6.493333333333333,1,0.49999999999999994,-0.8660254037844387
845,Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 11:00:00+00:00,24.0,4.3225,1,0.258819045102521,-0.9659258262890682
