,name,SID,timestamp,visitors,avgDuration,weekday,hour_sin,hour_cos
2786,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 04:00:00+02:00,0.0,0.0,0,0.8660254037844386,0.5000000000000001
2787,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 05:00:00+02:00,7.0,13.38,0,0.9659258262890683,0.25881904510252074
2788,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 06:00:00+02:00,14.0,6.795,0,1.0,6.123233995736766e-17
2789,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 07:00:00+02:00,31.0,7.9875,0,0.9659258262890683,-0.25881904510252063
2790,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 08:00:00+02:00,42.0,9.8425,0,0.8660254037844387,-0.4999999999999998
2791,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 09:00:00+02:00,43.0,12.0125,0,0.7071067811865476,-0.7071067811865475
2792,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 11:00:00+02:00,35.0,9.163333333333334,0,0.258819045102521,-0.9659258262890682
2793,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 12:00:00+02:00,46.0,12.3875,0,1.2246467991473532e-16,-1.0
2794,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 13:00:00+02:00,41.0,12.379999999999999,0,-0.2588190451025208,-0.9659258262890683
2795,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 14:00:00+02:00,45.0,9.79,0,-0.4999999999999997,-0.8660254037844388
2796,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 15:00:00+02:00,28.0,9.549999999999999,0,-0.7071067811865471,-0.7071067811865479
2797,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 16:00:00+02:00,34.0,11.12,0,-0.8660254037844384,-0.5000000000000004
2798,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 17:00:00+02:00,26.0,9.926666666666668,0,-0.9659258262890683,-0.25881904510252063
2799,Kurpark - Eingang Ludwigstraße,582c0036-0ce2-4015-a24d-cb6c16698996,2025-06-30 18:00:00+02:00,22.0,9.120000000000001,0,-1.0,-1.8369701987210297e-16
