,visitors,name,avgDuration,timestamp,SID,weekday,time,hour_sin,hour_cos
0,7,Karlstraße 15,16.02,2025-06-30 03:00:00+02:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,0,3,0.7071067811865475,0.7071067811865476
1,1,Trafohaus Zanderstraße,28.22,2025-06-30 03:00:00+02:00,dc716491-cffe-4661-bbe4-333b581a6926,0,3,0.7071067811865475,0.7071067811865476
2,4,Friedrichstraße 11,6.61,2025-06-30 03:00:00+02:00,cca912bc-7296-42fe-a37c-6f19b2840556,0,3,0.7071067811865475,0.7071067811865476
3,2,Parkstraße 24,7.78,2025-06-30 03:00:00+02:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,0,3,0.7071067811865475,0.7071067811865476
4,9,Hauptstraße 36,19.97,2025-06-30 03:00:00+02:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,0,3,0.7071067811865475,0.7071067811865476
5,3,Parkstraße 4,3.14,2025-06-30 03:00:00+02:00,ee395b0b-5be7-4e62-b331-4207ba179629,0,3,0.7071067811865475,0.7071067811865476
6,3,Alicestraße 2,11.18,2025-06-30 03:00:00+02:00,d52b73da-cc5a-4e5d-83dd-3c028d3435ca,0,3,0.7071067811865475,0.7071067811865476
7,23,Innenstadt,28.46,2025-06-30 03:00:00+02:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,0,3,0.7071067811865475,0.7071067811865476
8,21,Innenstadt,14.1,2025-06-30 03:00:00+02:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,0,3,0.7071067811865475,0.7071067811865476
9,4,Schulstraße 6,7.11,2025-06-30 03:00:00+02:00,c294766d-4a58-496f-b00e-665dc626bdea,0,3,0.7071067811865475,0.7071067811865476
10,3,Friedrichstraße 11,1.76,2025-06-30 03:00:00+02:00,cca912bc-7296-42fe-a37c-6f19b2840556,0,3,0.7071067811865475,0.7071067811865476
11,2,Hauptstraße 8,10.03,2025-06-30 03:00:00+02:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,0,3,0.7071067811865475,0.7071067811865476
12,4,Schulstraße 6,11.64,2025-06-30 03:00:00+02:00,c294766d-4a58-496f-b00e-665dc626bdea,0,3,0.7071067811865475,0.7071067811865476
13,8,Hauptstraße 36,43.03,2025-06-30 03:00:00+02:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,0,3,0.7071067811865475,0.7071067811865476
14,2,Kurstraße 7,4.06,2025-06-30 03:00:00+02:00,ee12f4cf-9fbe-4c2a-b3fb-7783a3d78355,0,3,0.7071067811865475,0.7071067811865476
15,0,Kurstraße 13,0.0,2025-06-30 03:00:00+02:00,e43beee4-de88-43f8-9c31-c3f0d5dc1451,0,3,0.7071067811865475,0.7071067811865476
16,2,Parkstraße 24,9.23,2025-06-30 03:00:00+02:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,0,3,0.7071067811865475,0.7071067811865476
17,5,Reinhardstraße 2,16.58,2025-06-30 03:00:00+02:00,db726d5d-f282-4977-ad4f-400853262062,0,3,0.7071067811865475,0.7071067811865476
18,0,Kurpark - Zentrum Süd,0.0,2025-06-30 03:00:00+02:00,d1a25cbb-e2d7-49d7-a75b-0e570b6d1e88,0,3,0.7071067811865475,0.7071067811865476
19,4,Reinhardstraße 2,5.14,2025-06-30 03:00:00+02:00,db726d5d-f282-4977-ad4f-400853262062,0,3,0.7071067811865475,0.7071067811865476
20,8,Hauptstraße 36,9.56,2025-06-30 03:00:00+02:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,0,3,0.7071067811865475,0.7071067811865476
21,8,Hauptstraße 36,9.74,2025-06-30 03:00:00+02:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,0,3,0.7071067811865475,0.7071067811865476
22,2,Kurstraße 7,19.05,2025-06-30 03:00:00+02:00,ee12f4cf-9fbe-4c2a-b3fb-7783a3d78355,0,3,0.7071067811865475,0.7071067811865476
23,5,Reinhardstraße 2,33.45,2025-06-30 03:00:00+02:00,db726d5d-f282-4977-ad4f-400853262062,0,3,0.7071067811865475,0.7071067811865476
24,2,Parkstraße 24,7.97,2025-06-30 03:00:00+02:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,0,3,0.7071067811865475,0.7071067811865476
25,4,Alicestraße 2,9.2,2025-06-30 03:00:00+02:00,d52b73da-cc5a-4e5d-83dd-3c028d3435ca,0,3,0.7071067811865475,0.7071067811865476
26,2,Karlstraße 6,10.52,2025-06-30 03:00:00+02:00,4ff66154-8c30-4f61-9e54-d5c1744c117c,0,3,0.7071067811865475,0.7071067811865476
27,7,Karlstraße 15,4.51,2025-06-30 03:00:00+02:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,0,3,0.7071067811865475,0.7071067811865476
28,1,Kurpark - Eingang Kurhaus,17.55,2025-06-30 03:00:00+02:00,26213d2d-2954-4312-b42a-a6b323764086,0,3,0.7071067811865475,0.7071067811865476
29,18,Innenstadt,11.62,2025-06-30 03:00:00+02:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,0,3,0.7071067811865475,0.7071067811865476
30,6,Stresemannstraße 38,7.12,2025-06-30 03:00:00+02:00,4275b813-3d57-4b01-93a2-7d8271130792,0,3,0.7071067811865475,0.7071067811865476
31,6,Reinhardstraße 19,18.8,2025-06-30 03:00:00+02:00,7d06c31f-aa88-4c5b-8280-565243350ad8,0,3,0.7071067811865475,0.7071067811865476
32,1,Kurpark,17.55,2025-06-30 03:00:00+02:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,0,3,0.7071067811865475,0.7071067811865476
33,2,Karlstraße 6,13.12,2025-06-30 03:00:00+02:00,4ff66154-8c30-4f61-9e54-d5c1744c117c,0,3,0.7071067811865475,0.7071067811865476
34,0,Stresemannstraße 6,0.0,2025-06-30 03:00:00+02:00,bb71e93c-fc02-464c-acf0-f2c6c453762d,0,3,0.7071067811865475,0.7071067811865476
35,1,Friedrichstraße 1,38.12,2025-06-30 03:00:00+02:00,63ac919d-a2a0-46be-8114-b46853b5c63c,0,3,0.7071067811865475,0.7071067811865476
36,6,Stresemannstraße 38,7.23,2025-06-30 03:00:00+02:00,4275b813-3d57-4b01-93a2-7d8271130792,0,3,0.7071067811865475,0.7071067811865476
37,2,Hauptstraße 52 Marktplatz,7.9,2025-06-30 03:00:00+02:00,5ee75133-74ce-4a65-ac22-be263ad8566a,0,3,0.7071067811865475,0.7071067811865476
38,6,Reinhardstraße 19,10.28,2025-06-30 03:00:00+02:00,7d06c31f-aa88-4c5b-8280-565243350ad8,0,3,0.7071067811865475,0.7071067811865476
39,21,Innenstadt,14.22,2025-06-30 03:00:00+02:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,0,3,0.7071067811865475,0.7071067811865476
40,5,Schulstraße 6,24.43,2025-06-30 03:00:00+02:00,c294766d-4a58-496f-b00e-665dc626bdea,0,3,0.7071067811865475,0.7071067811865476
41,0,Kurpark - Eingang Kolonnaden,0.0,2025-06-30 03:00:00+02:00,dd520fc1-e6de-4f55-b6d8-508373be5330,0,3,0.7071067811865475,0.7071067811865476
42,4,Parkstraße 4,31.18,2025-06-30 03:00:00+02:00,ee395b0b-5be7-4e62-b331-4207ba179629,0,3,0.7071067811865475,0.7071067811865476
43,2,Karlstraße 6,11.53,2025-06-30 03:00:00+02:00,4ff66154-8c30-4f61-9e54-d5c1744c117c,0,3,0.7071067811865475,0.7071067811865476
44,13,Reinhardstraße 2,15.47,2025-06-30 04:00:00+02:00,db726d5d-f282-4977-ad4f-400853262062,0,4,0.8660254037844386,0.5000000000000001
45,4,Friedrichstraße 1,12.72,2025-06-30 04:00:00+02:00,63ac919d-a2a0-46be-8114-b46853b5c63c,0,4,0.8660254037844386,0.5000000000000001
46,7,Karlstraße 15,7.88,2025-06-30 04:00:00+02:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,0,4,0.8660254037844386,0.5000000000000001
47,1,Kurstraße 13,3.17,2025-06-30 04:00:00+02:00,e43beee4-de88-43f8-9c31-c3f0d5dc1451,0,4,0.8660254037844386,0.5000000000000001
48,3,Parkstraße 4,27.04,2025-06-30 04:00:00+02:00,ee395b0b-5be7-4e62-b331-4207ba179629,0,4,0.8660254037844386,0.5000000000000001
49,3,Kurpark - Zentrum Süd,3.36,2025-06-30 04:00:00+02:00,d1a25cbb-e2d7-49d7-a75b-0e570b6d1e88,0,4,0.8660254037844386,0.5000000000000001
50,5,Hauptstraße 52 Marktplatz,7.01,2025-06-30 04:00:00+02:00,5ee75133-74ce-4a65-ac22-be263ad8566a,0,4,0.8660254037844386,0.5000000000000001
51,4,Friedrichstraße 11,10.1,2025-06-30 04:00:00+02:00,cca912bc-7296-42fe-a37c-6f19b2840556,0,4,0.8660254037844386,0.5000000000000001
52,3,Kurpark - Zentrum Süd,3.05,2025-06-30 04:00:00+02:00,d1a25cbb-e2d7-49d7-a75b-0e570b6d1e88,0,4,0.8660254037844386,0.5000000000000001
53,0,Kurpark - Großer Teich Nord Ost,0.0,2025-06-30 04:00:00+02:00,4e3bbfd4-bb31-424b-99d7-b67ec0a4e026,0,4,0.8660254037844386,0.5000000000000001
54,28,Innenstadt,25.29,2025-06-30 04:00:00+02:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,0,4,0.8660254037844386,0.5000000000000001
55,3,Kurpark - Eingang Kurhaus,4.1,2025-06-30 04:00:00+02:00,26213d2d-2954-4312-b42a-a6b323764086,0,4,0.8660254037844386,0.5000000000000001
56,2,Karlstraße 6,5.37,2025-06-30 04:00:00+02:00,4ff66154-8c30-4f61-9e54-d5c1744c117c,0,4,0.8660254037844386,0.5000000000000001
57,1,Stresemannstraße 6,2.73,2025-06-30 04:00:00+02:00,bb71e93c-fc02-464c-acf0-f2c6c453762d,0,4,0.8660254037844386,0.5000000000000001
58,10,Hauptstraße 36,8.11,2025-06-30 04:00:00+02:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,0,4,0.8660254037844386,0.5000000000000001
59,4,Schulstraße 6,12.01,2025-06-30 04:00:00+02:00,c294766d-4a58-496f-b00e-665dc626bdea,0,4,0.8660254037844386,0.5000000000000001
60,9,Parkstraße 24,12.94,2025-06-30 04:00:00+02:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,0,4,0.8660254037844386,0.5000000000000001
61,4,Friedrichstraße 11,8.43,2025-06-30 04:00:00+02:00,cca912bc-7296-42fe-a37c-6f19b2840556,0,4,0.8660254037844386,0.5000000000000001
62,3,Friedrichstraße 11,3.39,2025-06-30 04:00:00+02:00,cca912bc-7296-42fe-a37c-6f19b2840556,0,4,0.8660254037844386,0.5000000000000001
63,29,Innenstadt,28.81,2025-06-30 04:00:00+02:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,0,4,0.8660254037844386,0.5000000000000001
64,10,Hauptstraße 36,4.55,2025-06-30 04:00:00+02:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,0,4,0.8660254037844386,0.5000000000000001
65,4,Schulstraße 6,20.3,2025-06-30 04:00:00+02:00,c294766d-4a58-496f-b00e-665dc626bdea,0,4,0.8660254037844386,0.5000000000000001
66,0,Kurpark - Eingang Sprudelhof,0.0,2025-06-30 04:00:00+02:00,b0d968cd-ded3-4953-b99f-2cb5fabd086d,0,4,0.8660254037844386,0.5000000000000001
67,4,Schulstraße 6,14.3,2025-06-30 04:00:00+02:00,c294766d-4a58-496f-b00e-665dc626bdea,0,4,0.8660254037844386,0.5000000000000001
68,3,Kurpark,7.13,2025-06-30 04:00:00+02:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,0,4,0.8660254037844386,0.5000000000000001
69,10,Hauptstraße 36,5.62,2025-06-30 04:00:00+02:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,0,4,0.8660254037844386,0.5000000000000001
70,7,Reinhardstraße 19,14.24,2025-06-30 04:00:00+02:00,7d06c31f-aa88-4c5b-8280-565243350ad8,0,4,0.8660254037844386,0.5000000000000001
71,1,Kurpark - Eingang Kolonnaden,0.37,2025-06-30 04:00:00+02:00,dd520fc1-e6de-4f55-b6d8-508373be5330,0,4,0.8660254037844386,0.5000000000000001
72,7,Reinhardstraße 19,12.93,2025-06-30 04:00:00+02:00,7d06c31f-aa88-4c5b-8280-565243350ad8,0,4,0.8660254037844386,0.5000000000000001
73,10,Hauptstraße 36,9.62,2025-06-30 04:00:00+02:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,0,4,0.8660254037844386,0.5000000000000001
74,1,Kurstraße 13,1.37,2025-06-30 04:00:00+02:00,e43beee4-de88-43f8-9c31-c3f0d5dc1451,0,4,0.8660254037844386,0.5000000000000001
75,3,Hauptstraße 8,1.03,2025-06-30 04:00:00+02:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,0,4,0.8660254037844386,0.5000000000000001
76,6,Karlstraße 15,5.07,2025-06-30 04:00:00+02:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,0,4,0.8660254037844386,0.5000000000000001
77,3,Hauptstraße 8,1.54,2025-06-30 04:00:00+02:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,0,4,0.8660254037844386,0.5000000000000001
78,3,Parkstraße 4,4.96,2025-06-30 04:00:00+02:00,ee395b0b-5be7-4e62-b331-4207ba179629,0,4,0.8660254037844386,0.5000000000000001
79,6,Karlstraße 15,4.44,2025-06-30 04:00:00+02:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,0,4,0.8660254037844386,0.5000000000000001
80,27,Innenstadt,14.68,2025-06-30 04:00:00+02:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,0,4,0.8660254037844386,0.5000000000000001
81,3,Alicestraße 2,14.51,2025-06-30 04:00:00+02:00,d52b73da-cc5a-4e5d-83dd-3c028d3435ca,0,4,0.8660254037844386,0.5000000000000001
82,13,Reinhardstraße 2,12.79,2025-06-30 04:00:00+02:00,db726d5d-f282-4977-ad4f-400853262062,0,4,0.8660254037844386,0.5000000000000001
83,0,Kurpark - Großer Teich - Toilette,0.0,2025-06-30 04:00:00+02:00,f00542a3-5edf-4ea5-bc4b-81e4d4936262,0,4,0.8660254037844386,0.5000000000000001
84,2,Trafohaus Zanderstraße,2.25,2025-06-30 04:00:00+02:00,dc716491-cffe-4661-bbe4-333b581a6926,0,4,0.8660254037844386,0.5000000000000001
85,7,Reinhardstraße 19,13.11,2025-06-30 04:00:00+02:00,7d06c31f-aa88-4c5b-8280-565243350ad8,0,4,0.8660254037844386,0.5000000000000001
86,0,Rosengarten,0.0,2025-06-30 04:00:00+02:00,ba9989f9-0b51-4f44-955c-c4ac37d21bda,0,4,0.8660254037844386,0.5000000000000001
87,1,Kurstraße 13,3.07,2025-06-30 04:00:00+02:00,e43beee4-de88-43f8-9c31-c3f0d5dc1451,0,4,0.8660254037844386,0.5000000000000001
88,7,Reinhardstraße 19,13.92,2025-06-30 04:00:00+02:00,7d06c31f-aa88-4c5b-8280-565243350ad8,0,4,0.8660254037844386,0.5000000000000001
89,9,Parkstraße 24,12.48,2025-06-30 04:00:00+02:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,0,4,0.8660254037844386,0.5000000000000001
90,2,Trafohaus Zanderstraße,1.28,2025-06-30 04:00:00+02:00,dc716491-cffe-4661-bbe4-333b581a6926,0,4,0.8660254037844386,0.5000000000000001
91,1,Stresemannstraße 38,3.18,2025-06-30 04:00:00+02:00,4275b813-3d57-4b01-93a2-7d8271130792,0,4,0.8660254037844386,0.5000000000000001
92,0,Kurpark - Eingang Ludwigstraße,0.0,2025-06-30 04:00:00+02:00,582c0036-0ce2-4015-a24d-cb6c16698996,0,4,0.8660254037844386,0.5000000000000001
93,0,Kurpark - Eingang Parkstraße,0.0,2025-06-30 04:00:00+02:00,b40103c5-1f38-4c15-9781-8788ae4790da,0,4,0.8660254037844386,0.5000000000000001
94,1,Kurstraße 7,1.07,2025-06-30 04:00:00+02:00,ee12f4cf-9fbe-4c2a-b3fb-7783a3d78355,0,4,0.8660254037844386,0.5000000000000001
95,0,Kurpark - Großer Teich Süd Ost,0.0,2025-06-30 04:00:00+02:00,444377cc-f3b9-45ed-984c-4a8bb6586feb,0,4,0.8660254037844386,0.5000000000000001
96,28,Innenstadt,20.67,2025-06-30 04:00:00+02:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,0,4,0.8660254037844386,0.5000000000000001
97,4,Kurpark - Großer Teich Nord Ost,4.87,2025-06-30 05:00:00+02:00,4e3bbfd4-bb31-424b-99d7-b67ec0a4e026,0,5,0.9659258262890683,0.25881904510252074
98,9,Friedrichstraße 1,6.08,2025-06-30 05:00:00+02:00,63ac919d-a2a0-46be-8114-b46853b5c63c,0,5,0.9659258262890683,0.25881904510252074
99,16,Kurstraße 7,5.32,2025-06-30 05:00:00+02:00,ee12f4cf-9fbe-4c2a-b3fb-7783a3d78355,0,5,0.9659258262890683,0.25881904510252074
100,9,Friedrichstraße 11,3.66,2025-06-30 05:00:00+02:00,cca912bc-7296-42fe-a37c-6f19b2840556,0,5,0.9659258262890683,0.25881904510252074
101,8,Karlstraße 15,5.24,2025-06-30 05:00:00+02:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,0,5,0.9659258262890683,0.25881904510252074
102,4,Kurpark - Großer Teich Nord Ost,4.88,2025-06-30 05:00:00+02:00,4e3bbfd4-bb31-424b-99d7-b67ec0a4e026,0,5,0.9659258262890683,0.25881904510252074
103,8,Kurpark - Großer Teich Süd Ost,3.51,2025-06-30 05:00:00+02:00,444377cc-f3b9-45ed-984c-4a8bb6586feb,0,5,0.9659258262890683,0.25881904510252074
104,8,Kurpark - Großer Teich Süd Ost,4.54,2025-06-30 05:00:00+02:00,444377cc-f3b9-45ed-984c-4a8bb6586feb,0,5,0.9659258262890683,0.25881904510252074
105,16,Kurstraße 7,5.03,2025-06-30 05:00:00+02:00,ee12f4cf-9fbe-4c2a-b3fb-7783a3d78355,0,5,0.9659258262890683,0.25881904510252074
106,5,Rosengarten,37.32,2025-06-30 05:00:00+02:00,ba9989f9-0b51-4f44-955c-c4ac37d21bda,0,5,0.9659258262890683,0.25881904510252074
107,4,Rosengarten,10.28,2025-06-30 05:00:00+02:00,ba9989f9-0b51-4f44-955c-c4ac37d21bda,0,5,0.9659258262890683,0.25881904510252074
108,3,Hauptstraße 52 Marktplatz,1.76,2025-06-30 05:00:00+02:00,5ee75133-74ce-4a65-ac22-be263ad8566a,0,5,0.9659258262890683,0.25881904510252074
109,4,Kurpark - Großer Teich Nord Ost,5.03,2025-06-30 05:00:00+02:00,4e3bbfd4-bb31-424b-99d7-b67ec0a4e026,0,5,0.9659258262890683,0.25881904510252074
110,19,Kurpark,17.07,2025-06-30 05:00:00+02:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,0,5,0.9659258262890683,0.25881904510252074
111,7,Reinhardstraße 2,11.34,2025-06-30 05:00:00+02:00,db726d5d-f282-4977-ad4f-400853262062,0,5,0.9659258262890683,0.25881904510252074
112,8,Kurpark - Eingang Kolonnaden,3.15,2025-06-30 05:00:00+02:00,dd520fc1-e6de-4f55-b6d8-508373be5330,0,5,0.9659258262890683,0.25881904510252074
113,11,Trafohaus Zanderstraße,8.58,2025-06-30 05:00:00+02:00,dc716491-cffe-4661-bbe4-333b581a6926,0,5,0.9659258262890683,0.25881904510252074
114,12,Hauptstraße 36,7.88,2025-06-30 05:00:00+02:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,0,5,0.9659258262890683,0.25881904510252074
115,4,Parkstraße 4,8.18,2025-06-30 05:00:00+02:00,ee395b0b-5be7-4e62-b331-4207ba179629,0,5,0.9659258262890683,0.25881904510252074
116,19,Kurpark,13.04,2025-06-30 05:00:00+02:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,0,5,0.9659258262890683,0.25881904510252074
117,44,Innenstadt,12.16,2025-06-30 05:00:00+02:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,0,5,0.9659258262890683,0.25881904510252074
118,15,Kurstraße 13,10.44,2025-06-30 05:00:00+02:00,e43beee4-de88-43f8-9c31-c3f0d5dc1451,0,5,0.9659258262890683,0.25881904510252074
119,8,Karlstraße 15,5.57,2025-06-30 05:00:00+02:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,0,5,0.9659258262890683,0.25881904510252074
120,15,Kurstraße 13,6.55,2025-06-30 05:00:00+02:00,e43beee4-de88-43f8-9c31-c3f0d5dc1451,0,5,0.9659258262890683,0.25881904510252074
121,5,Hauptstraße 8,7.51,2025-06-30 05:00:00+02:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,0,5,0.9659258262890683,0.25881904510252074
122,11,Trafohaus Zanderstraße,8.7,2025-06-30 05:00:00+02:00,dc716491-cffe-4661-bbe4-333b581a6926,0,5,0.9659258262890683,0.25881904510252074
123,48,Innenstadt,22.14,2025-06-30 05:00:00+02:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,0,5,0.9659258262890683,0.25881904510252074
124,7,Kurpark - Eingang Ludwigstraße,16.95,2025-06-30 05:00:00+02:00,582c0036-0ce2-4015-a24d-cb6c16698996,0,5,0.9659258262890683,0.25881904510252074
125,5,Schulstraße 6,12.18,2025-06-30 05:00:00+02:00,c294766d-4a58-496f-b00e-665dc626bdea,0,5,0.9659258262890683,0.25881904510252074
126,7,Kurpark - Eingang Ludwigstraße,16.41,2025-06-30 05:00:00+02:00,582c0036-0ce2-4015-a24d-cb6c16698996,0,5,0.9659258262890683,0.25881904510252074
127,7,Reinhardstraße 19,3.97,2025-06-30 05:00:00+02:00,7d06c31f-aa88-4c5b-8280-565243350ad8,0,5,0.9659258262890683,0.25881904510252074
128,11,Trafohaus Zanderstraße,8.51,2025-06-30 05:00:00+02:00,dc716491-cffe-4661-bbe4-333b581a6926,0,5,0.9659258262890683,0.25881904510252074
129,3,Kurpark - Eingang Kurhaus,0.75,2025-06-30 05:00:00+02:00,26213d2d-2954-4312-b42a-a6b323764086,0,5,0.9659258262890683,0.25881904510252074
130,7,Karlstraße 15,5.46,2025-06-30 05:00:00+02:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,0,5,0.9659258262890683,0.25881904510252074
131,10,Friedrichstraße 11,6.77,2025-06-30 05:00:00+02:00,cca912bc-7296-42fe-a37c-6f19b2840556,0,5,0.9659258262890683,0.25881904510252074
132,2,Kurpark - Großer Teich - Toilette,7.79,2025-06-30 05:00:00+02:00,f00542a3-5edf-4ea5-bc4b-81e4d4936262,0,5,0.9659258262890683,0.25881904510252074
133,19,Kurpark,15.63,2025-06-30 05:00:00+02:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,0,5,0.9659258262890683,0.25881904510252074
134,1,Kurpark - Eingang Parkstraße,0.77,2025-06-30 05:00:00+02:00,b40103c5-1f38-4c15-9781-8788ae4790da,0,5,0.9659258262890683,0.25881904510252074
135,16,Kurstraße 7,5.06,2025-06-30 05:00:00+02:00,ee12f4cf-9fbe-4c2a-b3fb-7783a3d78355,0,5,0.9659258262890683,0.25881904510252074
136,5,Parkstraße 24,27.97,2025-06-30 05:00:00+02:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,0,5,0.9659258262890683,0.25881904510252074
137,1,Alicestraße 2,1.33,2025-06-30 05:00:00+02:00,d52b73da-cc5a-4e5d-83dd-3c028d3435ca,0,5,0.9659258262890683,0.25881904510252074
138,2,Kurpark - Großer Teich - Toilette,8.18,2025-06-30 05:00:00+02:00,f00542a3-5edf-4ea5-bc4b-81e4d4936262,0,5,0.9659258262890683,0.25881904510252074
139,7,Kurpark - Eingang Ludwigstraße,6.78,2025-06-30 05:00:00+02:00,582c0036-0ce2-4015-a24d-cb6c16698996,0,5,0.9659258262890683,0.25881904510252074
140,7,Reinhardstraße 2,9.92,2025-06-30 05:00:00+02:00,db726d5d-f282-4977-ad4f-400853262062,0,5,0.9659258262890683,0.25881904510252074
141,5,Rosengarten,36.93,2025-06-30 05:00:00+02:00,ba9989f9-0b51-4f44-955c-c4ac37d21bda,0,5,0.9659258262890683,0.25881904510252074
142,9,Friedrichstraße 1,9.46,2025-06-30 05:00:00+02:00,63ac919d-a2a0-46be-8114-b46853b5c63c,0,5,0.9659258262890683,0.25881904510252074
143,3,Hauptstraße 52 Marktplatz,3.0,2025-06-30 05:00:00+02:00,5ee75133-74ce-4a65-ac22-be263ad8566a,0,5,0.9659258262890683,0.25881904510252074
144,7,Reinhardstraße 2,10.28,2025-06-30 05:00:00+02:00,db726d5d-f282-4977-ad4f-400853262062,0,5,0.9659258262890683,0.25881904510252074
145,47,Innenstadt,18.39,2025-06-30 05:00:00+02:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,0,5,0.9659258262890683,0.25881904510252074
146,7,Reinhardstraße 19,3.9,2025-06-30 05:00:00+02:00,7d06c31f-aa88-4c5b-8280-565243350ad8,0,5,0.9659258262890683,0.25881904510252074
147,10,Karlstraße 6,4.92,2025-06-30 05:00:00+02:00,4ff66154-8c30-4f61-9e54-d5c1744c117c,0,5,0.9659258262890683,0.25881904510252074
148,6,Hauptstraße 8,11.17,2025-06-30 05:00:00+02:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,0,5,0.9659258262890683,0.25881904510252074
149,10,Friedrichstraße 11,6.78,2025-06-30 05:00:00+02:00,cca912bc-7296-42fe-a37c-6f19b2840556,0,5,0.9659258262890683,0.25881904510252074
150,8,Kurpark - Eingang Kolonnaden,2.51,2025-06-30 05:00:00+02:00,dd520fc1-e6de-4f55-b6d8-508373be5330,0,5,0.9659258262890683,0.25881904510252074
151,4,Parkstraße 4,8.27,2025-06-30 05:00:00+02:00,ee395b0b-5be7-4e62-b331-4207ba179629,0,5,0.9659258262890683,0.25881904510252074
152,5,Parkstraße 24,28.05,2025-06-30 05:00:00+02:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,0,5,0.9659258262890683,0.25881904510252074
153,6,Stresemannstraße 6,2.57,2025-06-30 05:00:00+02:00,bb71e93c-fc02-464c-acf0-f2c6c453762d,0,5,0.9659258262890683,0.25881904510252074
154,8,Kurpark - Eingang Sprudelhof,7.07,2025-06-30 05:00:00+02:00,b0d968cd-ded3-4953-b99f-2cb5fabd086d,0,5,0.9659258262890683,0.25881904510252074
155,8,Kurpark - Eingang Kolonnaden,2.57,2025-06-30 05:00:00+02:00,dd520fc1-e6de-4f55-b6d8-508373be5330,0,5,0.9659258262890683,0.25881904510252074
156,8,Kurpark - Großer Teich Süd Ost,5.2,2025-06-30 05:00:00+02:00,444377cc-f3b9-45ed-984c-4a8bb6586feb,0,5,0.9659258262890683,0.25881904510252074
157,2,Stresemannstraße 38,24.37,2025-06-30 05:00:00+02:00,4275b813-3d57-4b01-93a2-7d8271130792,0,5,0.9659258262890683,0.25881904510252074
158,9,Friedrichstraße 1,9.26,2025-06-30 05:00:00+02:00,63ac919d-a2a0-46be-8114-b46853b5c63c,0,5,0.9659258262890683,0.25881904510252074
159,5,Schulstraße 6,12.82,2025-06-30 05:00:00+02:00,c294766d-4a58-496f-b00e-665dc626bdea,0,5,0.9659258262890683,0.25881904510252074
160,8,Kurpark - Eingang Kolonnaden,2.69,2025-06-30 05:00:00+02:00,dd520fc1-e6de-4f55-b6d8-508373be5330,0,5,0.9659258262890683,0.25881904510252074
161,3,Parkstraße 24,0.4,2025-06-30 05:00:00+02:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,0,5,0.9659258262890683,0.25881904510252074
162,13,Hauptstraße 36,11.05,2025-06-30 05:00:00+02:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,0,5,0.9659258262890683,0.25881904510252074
