SID,location,timestamp,point_error
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 10:00:00+02:00,9.371313254038492
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 11:00:00+02:00,3.5489160219828286
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 12:00:00+02:00,5.096998373667399
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 13:00:00+02:00,7.939688364664714
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 14:00:00+02:00,16.51458676656087
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 15:00:00+02:00,16.006911595662434
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 16:00:00+02:00,15.190885464350382
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 17:00:00+02:00,9.629195213317871
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 18:00:00+02:00,6.150580883026123
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 19:00:00+02:00,12.595702886581421
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 20:00:00+02:00,2.877187410990397
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 21:00:00+02:00,2.8280978202819824
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 22:00:00+02:00,3.566304643948873
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-02 23:00:00+02:00,1.2599204381306965
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 00:00:00+02:00,1.6090088685353596
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 01:00:00+02:00,2.1670774618784585
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 02:00:00+02:00,3.2835517724355063
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 03:00:00+02:00,3.4917032718658447
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 04:00:00+02:00,5.507856289545695
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 05:00:00+02:00,3.8406795263290405
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 06:00:00+02:00,5.919740756352742
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 07:00:00+02:00,5.1392355759938555
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 08:00:00+02:00,17.6293519337972
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 09:00:00+02:00,13.164609750111898
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 10:00:00+02:00,22.327711423238117
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 11:00:00+02:00,3.852652072906494
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 12:00:00+02:00,14.484937826792398
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 13:00:00+02:00,11.23055648803711
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 14:00:00+02:00,19.36609395345052
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 15:00:00+02:00,16.143738587697346
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 16:00:00+02:00,18.218621571858723
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 17:00:00+02:00,28.438180605570476
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 18:00:00+02:00,19.49065359433492
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 19:00:00+02:00,12.90239691734314
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 20:00:00+02:00,4.401654958724976
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 21:00:00+02:00,5.433521548906962
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 22:00:00+02:00,3.5950085322062173
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-03 23:00:00+02:00,6.585168719291687
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 00:00:00+02:00,4.04654320081075
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 01:00:00+02:00,4.30669625600179
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 02:00:00+02:00,1.7620877424875896
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 03:00:00+02:00,4.37406865755717
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 04:00:00+02:00,4.809516270955403
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 05:00:00+02:00,5.515274564425151
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 06:00:00+02:00,3.38055427869161
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 07:00:00+02:00,3.8354864915211997
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 08:00:00+02:00,14.056396007537842
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 09:00:00+02:00,28.75626802444458
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 10:00:00+02:00,7.287667115529378
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 11:00:00+02:00,8.422890186309814
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 12:00:00+02:00,24.007068475087483
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 13:00:00+02:00,26.100255171457928
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 14:00:00+02:00,19.935425122578938
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 15:00:00+02:00,25.872382481892902
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 16:00:00+02:00,27.736819585164387
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 17:00:00+02:00,51.35604429244995
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 18:00:00+02:00,3.1288890838623047
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 19:00:00+02:00,14.271536509195963
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 20:00:00+02:00,4.827199300130208
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 21:00:00+02:00,3.880630135536194
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 22:00:00+02:00,8.011787255605062
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-04 23:00:00+02:00,8.279297749201456
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 00:00:00+02:00,1.4554931322733562
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 01:00:00+02:00,3.5259218215942383
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 02:00:00+02:00,1.6412324905395508
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 03:00:00+02:00,2.6362934907277427
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 04:00:00+02:00,3.6541055043538413
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 05:00:00+02:00,3.6498724619547525
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 06:00:00+02:00,4.670429825782776
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 07:00:00+02:00,4.570188244183858
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 08:00:00+02:00,6.650415341059367
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 09:00:00+02:00,8.116838614145914
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 10:00:00+02:00,45.055146058400474
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 11:00:00+02:00,11.03507932027181
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 12:00:00+02:00,16.09071222941081
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 13:00:00+02:00,26.346713066101074
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 14:00:00+02:00,5.594381968180339
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 15:00:00+02:00,8.81295903523763
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 16:00:00+02:00,8.372112115224203
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 17:00:00+02:00,4.579201062520345
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 18:00:00+02:00,4.665165901184082
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 19:00:00+02:00,6.800546487172444
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 20:00:00+02:00,13.15119723478953
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 21:00:00+02:00,6.692342638969421
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 22:00:00+02:00,4.1942998965581255
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-05 23:00:00+02:00,3.285193602244059
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 00:00:00+02:00,3.7757505973180137
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 01:00:00+02:00,1.9977949460347493
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 02:00:00+02:00,2.4733190536499023
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 03:00:00+02:00,3.0178725719451904
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 04:00:00+02:00,2.996223529179891
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 05:00:00+02:00,3.091511090596517
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 06:00:00+02:00,2.9508769512176514
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 07:00:00+02:00,4.729663332303365
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 08:00:00+02:00,4.326556762059529
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 09:00:00+02:00,20.42196790377299
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 10:00:00+02:00,6.6143120129903155
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 11:00:00+02:00,73.8413101832072
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 12:00:00+02:00,45.07670021057129
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 13:00:00+02:00,50.418290774027504
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 14:00:00+02:00,56.82622687021891
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 15:00:00+02:00,70.63278007507324
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 16:00:00+02:00,28.940850734710693
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 17:00:00+02:00,12.162991364796957
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 18:00:00+02:00,10.72476045290629
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 19:00:00+02:00,13.25195562839508
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 20:00:00+02:00,12.799495776494345
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 21:00:00+02:00,7.700328469276428
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 22:00:00+02:00,2.2475703954696655
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-06 23:00:00+02:00,1.3942384322484334
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 00:00:00+02:00,1.131260633468628
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 01:00:00+02:00,3.9503836631774902
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 02:00:00+02:00,2.0925822257995605
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 03:00:00+02:00,1.7556517918904622
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 04:00:00+02:00,2.4209795792897544
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 05:00:00+02:00,3.343269864718119
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 06:00:00+02:00,13.027509729067484
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 07:00:00+02:00,2.201151132583618
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 08:00:00+02:00,6.182027975718181
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 09:00:00+02:00,5.867103656133016
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 10:00:00+02:00,8.249056498209635
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 11:00:00+02:00,22.41364590326945
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 12:00:00+02:00,13.61551316579183
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 13:00:00+02:00,38.55001974105835
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 14:00:00+02:00,18.94329309463501
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 15:00:00+02:00,5.544363975524902
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 16:00:00+02:00,4.303832769393921
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 17:00:00+02:00,21.449254115422566
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 18:00:00+02:00,5.12715498606364
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 19:00:00+02:00,6.579114357630412
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 20:00:00+02:00,6.796261270840962
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 21:00:00+02:00,4.0428608655929565
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 22:00:00+02:00,2.5903385480244956
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-07 23:00:00+02:00,3.3457182248433432
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 00:00:00+02:00,0.7120969295501709
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 01:00:00+02:00,2.332594633102417
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 02:00:00+02:00,1.6187100410461426
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 03:00:00+02:00,2.453894297281901
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 04:00:00+02:00,4.1145749886830645
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 05:00:00+02:00,2.751705487569174
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 06:00:00+02:00,6.670564532279968
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 07:00:00+02:00,8.06653094291687
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 08:00:00+02:00,23.0052117506663
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 09:00:00+02:00,6.515371640523274
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 10:00:00+02:00,6.683302561442058
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 11:00:00+02:00,1.2286227544148762
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 12:00:00+02:00,6.502842267354329
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 13:00:00+02:00,5.2186581293741865
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 14:00:00+02:00,10.805891831715902
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 15:00:00+02:00,53.227659384409584
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 16:00:00+02:00,15.116566975911459
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 17:00:00+02:00,11.276077349980673
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 18:00:00+02:00,6.719516356786092
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 19:00:00+02:00,6.897943019866943
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 20:00:00+02:00,9.005255421002706
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 21:00:00+02:00,5.36982536315918
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 22:00:00+02:00,3.695387085278829
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-08 23:00:00+02:00,1.8185067176818848
26213d2d-2954-4312-b42a-a6b323764086,Kurpark - Eingang Kurhaus,2025-07-09 00:00:00+02:00,1.2075510025024414
