,name,SID,timestamp,visitors,avgDuration,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos,injected_value,anomaly
367,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 11:00:00+02:00,442.0,17.93,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,442.0,0.0
368,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 12:00:00+02:00,518.0,18.9,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,946.5450362145814,1.0
369,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 13:00:00+02:00,430.0,17.4775,1,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,430.0,0.0
370,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 14:00:00+02:00,361.0,17.23,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,361.0,0.0
371,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 15:00:00+02:00,311.0,13.8225,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,311.0,0.0
372,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 16:00:00+02:00,374.0,18.215,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,802.5450362145814,1.0
373,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 17:00:00+02:00,405.0,18.285,1,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,833.5450362145814,1.0
374,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 18:00:00+02:00,312.0,15.74,1,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,312.0,0.0
375,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 19:00:00+02:00,234.0,16.195,1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,234.0,0.0
376,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 20:00:00+02:00,168.0,16.5225,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,168.0,0.0
377,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 21:00:00+02:00,107.0,15.3175,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,107.0,0.0
378,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 22:00:00+02:00,59.0,11.3475,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,59.0,0.0
379,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-01 23:00:00+02:00,17.0,3.83,1,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,17.0,0.0
380,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 00:00:00+02:00,92.0,55.27,2,0.0,1.0,0.9749279121818236,-0.2225209339563143,92.0,0.0
381,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 01:00:00+02:00,20.0,33.739999999999995,2,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.0,1.0
382,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 02:00:00+02:00,8.0,18.6,2,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,8.0,0.0
383,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 03:00:00+02:00,20.0,19.9075,2,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.2225209339563143,20.0,0.0
384,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 04:00:00+02:00,30.0,29.2475,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,30.0,0.0
385,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 05:00:00+02:00,48.0,14.5875,2,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,48.0,0.0
386,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 06:00:00+02:00,108.0,18.50333333333333,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,108.0,0.0
387,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 07:00:00+02:00,230.0,17.68,2,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,230.0,0.0
388,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 08:00:00+02:00,352.0,18.11,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,352.0,0.0
389,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 09:00:00+02:00,390.0,21.6525,2,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,390.0,0.0
390,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 10:00:00+02:00,403.0,21.2975,2,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,403.0,0.0
391,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 11:00:00+02:00,444.0,19.42,2,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,444.0,0.0
392,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 12:00:00+02:00,389.0,18.075,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,389.0,0.0
393,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 13:00:00+02:00,309.0,17.7225,2,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,309.0,0.0
394,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 14:00:00+02:00,227.0,12.675,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,227.0,0.0
395,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 15:00:00+02:00,304.0,18.195,2,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,304.0,0.0
396,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 16:00:00+02:00,268.0,18.2625,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,268.0,0.0
397,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 17:00:00+02:00,346.0,17.275,2,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,346.0,0.0
398,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 18:00:00+02:00,296.0,16.314999999999998,2,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,296.0,0.0
399,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 19:00:00+02:00,255.0,18.7675,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,255.0,0.0
400,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 20:00:00+02:00,189.0,19.035,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,189.0,0.0
401,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 21:00:00+02:00,147.0,18.4775,2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,147.0,0.0
402,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 22:00:00+02:00,63.0,11.86,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,63.0,0.0
403,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-02 23:00:00+02:00,13.0,4.125,2,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,13.0,0.0
404,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 00:00:00+02:00,16.0,20.5425,2,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,16.0,0.0
405,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 01:00:00+02:00,20.0,36.96,3,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,20.0,0.0
406,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 02:00:00+02:00,19.0,26.456,3,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,19.0,0.0
407,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 03:00:00+02:00,14.0,22.00333333333333,3,0.7071067811865475,0.7071067811865476,0.4338837391175582,-0.900968867902419,0.0,1.0
408,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 04:00:00+02:00,16.0,27.57,3,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,16.0,0.0
409,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 05:00:00+02:00,48.0,20.875,3,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,48.0,0.0
410,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 06:00:00+02:00,101.0,20.96,3,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,101.0,0.0
411,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 07:00:00+02:00,206.0,16.7375,3,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,206.0,0.0
412,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 08:00:00+02:00,279.0,19.05,3,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,279.0,0.0
413,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 09:00:00+02:00,337.0,18.82,3,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,337.0,0.0
414,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 10:00:00+02:00,457.0,20.93,3,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,457.0,0.0
415,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 11:00:00+02:00,475.0,22.0575,3,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,475.0,0.0
416,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 12:00:00+02:00,540.0,18.2225,3,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,540.0,0.0
417,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 13:00:00+02:00,464.0,19.5275,3,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,464.0,0.0
418,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 14:00:00+02:00,437.0,20.005,3,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,437.0,0.0
419,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 15:00:00+02:00,500.0,21.5725,3,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,500.0,0.0
420,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 16:00:00+02:00,574.0,18.725,3,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,574.0,0.0
421,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 17:00:00+02:00,494.0,19.215,3,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,922.5450362145814,1.0
422,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 18:00:00+02:00,462.0,16.752499999999998,3,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,462.0,0.0
423,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 19:00:00+02:00,266.0,16.857499999999998,3,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,266.0,0.0
424,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 20:00:00+02:00,225.0,16.6375,3,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.0,1.0
425,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 21:00:00+02:00,131.0,15.68,3,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,131.0,0.0
426,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 22:00:00+02:00,83.0,15.546666666666669,3,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,83.0,0.0
427,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-03 23:00:00+02:00,18.0,5.42,3,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,18.0,0.0
428,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 00:00:00+02:00,41.0,24.21,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,41.0,0.0
429,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 01:00:00+02:00,47.0,32.7,4,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,47.0,0.0
430,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 02:00:00+02:00,25.0,28.075,4,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,25.0,0.0
431,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 03:00:00+02:00,8.0,21.6725,4,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,8.0,0.0
432,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 04:00:00+02:00,28.0,22.2475,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,28.0,0.0
433,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 05:00:00+02:00,59.0,20.4,4,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,59.0,0.0
434,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 06:00:00+02:00,98.0,23.04,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,98.0,0.0
435,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 07:00:00+02:00,258.0,18.965,4,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,258.0,0.0
436,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 08:00:00+02:00,318.0,22.44,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,318.0,0.0
437,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 09:00:00+02:00,489.0,20.9725,4,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,489.0,0.0
438,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 10:00:00+02:00,737.0,22.09,4,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,308.45496378541867,1.0
439,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 11:00:00+02:00,643.0,21.9875,4,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,643.0,0.0
440,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 12:00:00+02:00,612.0,19.175,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,612.0,0.0
441,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 13:00:00+02:00,610.0,20.5075,4,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,610.0,0.0
442,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 14:00:00+02:00,576.0,17.91,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,576.0,0.0
443,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 15:00:00+02:00,272.0,6.68,4,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,272.0,0.0
444,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 16:00:00+02:00,222.0,20.6025,4,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,222.0,0.0
445,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 17:00:00+02:00,604.0,20.635,4,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,604.0,0.0
446,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 18:00:00+02:00,585.0,19.8225,4,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,585.0,0.0
447,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 19:00:00+02:00,415.0,19.6475,4,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,415.0,0.0
448,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 20:00:00+02:00,280.0,19.6825,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,708.5450362145814,1.0
449,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 21:00:00+02:00,227.0,17.8175,4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,227.0,0.0
450,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 22:00:00+02:00,150.0,12.0075,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,150.0,0.0
451,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-04 23:00:00+02:00,32.0,5.04,4,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,32.0,0.0
452,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 00:00:00+02:00,37.0,12.845,4,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,37.0,0.0
453,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 01:00:00+02:00,42.0,20.65,5,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,42.0,0.0
454,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 02:00:00+02:00,32.0,23.6875,5,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,32.0,0.0
455,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 03:00:00+02:00,33.0,14.759999999999998,5,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.0,1.0
456,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 04:00:00+02:00,20.0,27.36,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,20.0,0.0
457,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 05:00:00+02:00,40.0,28.2825,5,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,40.0,0.0
458,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 06:00:00+02:00,67.0,20.2475,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,67.0,0.0
459,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 07:00:00+02:00,102.0,20.0375,5,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,102.0,0.0
460,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 08:00:00+02:00,231.0,20.566666666666663,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,231.0,0.0
461,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 09:00:00+02:00,343.0,26.3,5,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,343.0,0.0
462,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 10:00:00+02:00,0.0,0.0,5,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.0
463,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 11:00:00+02:00,520.0,25.6875,5,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,520.0,0.0
464,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 12:00:00+02:00,977.0,23.2525,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,977.0,0.0
465,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 13:00:00+02:00,772.0,22.28,5,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,772.0,0.0
466,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 14:00:00+02:00,790.0,20.635,5,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,790.0,0.0
467,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 15:00:00+02:00,533.0,15.48,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,533.0,0.0
468,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 16:00:00+02:00,641.0,18.89,5,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1069.5450362145814,1.0
469,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 17:00:00+02:00,501.0,17.7425,5,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,72.45496378541867,1.0
470,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 18:00:00+02:00,412.0,18.43,5,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,412.0,0.0
471,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 19:00:00+02:00,352.0,17.1175,5,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,352.0,0.0
472,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 20:00:00+02:00,300.0,15.935,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,300.0,0.0
473,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 21:00:00+02:00,170.0,14.8425,5,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,170.0,0.0
474,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 22:00:00+02:00,110.0,14.02,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,110.0,0.0
475,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-05 23:00:00+02:00,18.0,7.37,5,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,18.0,0.0
476,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-06 00:00:00+02:00,34.0,13.0875,5,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,34.0,0.0
477,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-06 01:00:00+02:00,50.0,18.805,6,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,50.0,0.0
